,HCHO Value,Date
2019-04-25 00:00:00,0.0001805627836243,2019-04-25
2019-04-26 00:00:00,0.0001827585851294,2019-04-26
2019-04-27 00:00:00,0.0001849543866345,2019-04-27
2019-04-28 00:00:00,0.0001871501881396,2019-04-28
2019-04-29 00:00:00,0.0001752293514511,2019-04-29
2019-04-30 00:00:00,0.0001633085147626,2019-04-30
2019-05-01 00:00:00,0.0001513876780742,2019-05-01
2019-05-02 00:00:00,0.000119038932568,2019-05-02
2019-05-03 00:00:00,8.669018706199557e-05,2019-05-03
2019-05-04 00:00:00,5.434144155589335e-05,2019-05-04
2019-05-05 00:00:00,7.521904743490836e-05,2019-05-05
2019-05-06 00:00:00,6.477919130672735e-05,2019-05-06
2019-05-07 00:00:00,8.903688521043591e-05,2019-05-07
2019-05-08 00:00:00,0.0001266048084834,2019-05-08
2019-05-09 00:00:00,0.0001186255669854,2019-05-09
2019-05-10 00:00:00,8.904187787431491e-05,2019-05-10
2019-05-11 00:00:00,2.949114473778149e-05,2019-05-11
2019-05-12 00:00:00,4.16907598251222e-05,2019-05-12
2019-05-13 00:00:00,6.963729241707653e-05,2019-05-13
2019-05-14 00:00:00,9.758382500903084e-05,2019-05-14
2019-05-15 00:00:00,0.0001890657581933,2019-05-15
2019-05-16 00:00:00,0.0001197343556303,2019-05-16
2019-05-17 00:00:00,0.0001049880638621,2019-05-17
2019-05-18 00:00:00,0.0001007853609725,2019-05-18
2019-05-19 00:00:00,9.658265808306529e-05,2019-05-19
2019-05-20 00:00:00,1.0668271897884551e-05,2019-05-20
2019-05-22 00:00:00,0.0002372944145455,2019-05-22
2019-05-23 00:00:00,0.000160447371616,2019-05-23
2019-05-24 00:00:00,8.360032868662833e-05,2019-05-24
2019-05-25 00:00:00,5.2382561264022686e-05,2019-05-25
2019-05-26 00:00:00,0.0001127015595865,2019-05-26
2019-05-27 00:00:00,0.000110648214343,2019-05-27
2019-05-28 00:00:00,0.0001113564054257,2019-05-28
2019-05-29 00:00:00,0.0001178916030724,2019-05-29
2019-05-30 00:00:00,0.000124426800719,2019-05-30
2019-05-31 00:00:00,0.0001309619983658,2019-05-31
2019-06-01 00:00:00,7.860539060937241e-05,2019-06-01
2019-06-02 00:00:00,4.9040530015253865e-05,2019-06-02
2019-06-03 00:00:00,1.947566942113532e-05,2019-06-03
2019-06-04 00:00:00,3.093927553111085e-05,2019-06-04
2019-06-05 00:00:00,4.240288164108638e-05,2019-06-05
2019-06-06 00:00:00,5.386648775106191e-05,2019-06-06
2019-06-07 00:00:00,6.533009386103743e-05,2019-06-07
2019-06-08 00:00:00,7.679369997101298e-05,2019-06-08
2019-06-09 00:00:00,8.82573060809885e-05,2019-06-09
2019-06-10 00:00:00,0.0001744554830548,2019-06-10
2019-06-11 00:00:00,0.0002606536600287,2019-06-11
2019-06-12 00:00:00,0.0001820716361622,2019-06-12
2019-06-13 00:00:00,0.0001034896122957,2019-06-13
2019-06-14 00:00:00,0.0001007191225757,2019-06-14
2019-06-15 00:00:00,9.794863285570833e-05,2019-06-15
2019-06-16 00:00:00,0.0001217725225117,2019-06-16
2019-06-17 00:00:00,5.521807655543972e-05,2019-06-17
2019-06-18 00:00:00,-1.1336369400820557e-05,2019-06-18
2019-06-19 00:00:00,1.2464551566537082e-05,2019-06-19
2019-06-20 00:00:00,3.626547253389472e-05,2019-06-20
2019-06-21 00:00:00,3.5145825486549006e-05,2019-06-21
2019-06-22 00:00:00,3.402617843920329e-05,2019-06-22
2019-06-23 00:00:00,3.290653139185757e-05,2019-06-23
2019-06-24 00:00:00,3.1786884344511856e-05,2019-06-24
2019-06-25 00:00:00,3.066723729716614e-05,2019-06-25
2019-06-26 00:00:00,5.938476593081348e-05,2019-06-26
2019-06-27 00:00:00,0.0001501880620112,2019-06-27
2019-06-28 00:00:00,8.48560045610269e-08,2019-06-28
2019-06-29 00:00:00,1.865870755620224e-05,2019-06-29
2019-06-30 00:00:00,8.076289701838124e-05,2019-06-30
2019-07-01 00:00:00,0.0001565128040965,2019-07-01
2019-07-02 00:00:00,7.822883224906507e-05,2019-07-02
2019-07-03 00:00:00,7.157015848583114e-05,2019-07-03
2019-07-04 00:00:00,6.491148472259721e-05,2019-07-04
2019-07-05 00:00:00,0.0001015658193247,2019-07-05
2019-07-06 00:00:00,0.0001854224783202,2019-07-06
2019-07-07 00:00:00,9.519535246307652e-05,2019-07-07
2019-07-08 00:00:00,0.000122118023414,2019-07-08
2019-07-09 00:00:00,7.864342334531539e-05,2019-07-09
2019-07-10 00:00:00,3.5168823276630766e-05,2019-07-10
2019-07-11 00:00:00,9.399985364620808e-05,2019-07-11
2019-07-12 00:00:00,9.815205823701609e-05,2019-07-12
2019-07-13 00:00:00,0.000155182766871,2019-07-13
2019-07-14 00:00:00,3.06090383772373e-05,2019-07-14
2019-07-15 00:00:00,3.490719047433514e-05,2019-07-15
2019-07-16 00:00:00,3.9205342571432974e-05,2019-07-16
2019-07-17 00:00:00,3.753750745701944e-05,2019-07-17
2019-07-18 00:00:00,3.586967234260591e-05,2019-07-18
2019-07-19 00:00:00,3.420183722819237e-05,2019-07-19
2019-07-20 00:00:00,3.253400211377884e-05,2019-07-20
2019-07-21 00:00:00,3.086616699936531e-05,2019-07-21
2019-07-22 00:00:00,2.919833188495178e-05,2019-07-22
2019-07-23 00:00:00,2.7530496770538245e-05,2019-07-23
2019-07-24 00:00:00,1.917795009592158e-06,2019-07-24
2019-07-25 00:00:00,-7.760684625518739e-06,2019-07-25
2019-07-26 00:00:00,-1.7439164260629638e-05,2019-07-26
2019-07-27 00:00:00,1.6406873869175554e-05,2019-07-27
2019-07-28 00:00:00,-4.995843540715808e-06,2019-07-28
2019-07-29 00:00:00,0.0001339288013077,2019-07-29
2019-07-30 00:00:00,-7.03567768815656e-05,2019-07-30
2019-07-31 00:00:00,3.6934841833654336e-05,2019-07-31
2019-08-01 00:00:00,6.79387627216613e-05,2019-08-01
2019-08-02 00:00:00,8.532506020118066e-05,2019-08-02
2019-08-03 00:00:00,0.0001027113576807,2019-08-03
2019-08-04 00:00:00,7.763261304247379e-05,2019-08-04
2019-08-05 00:00:00,5.245533362906521e-05,2019-08-05
2019-08-06 00:00:00,4.259497162530112e-05,2019-08-06
2019-08-07 00:00:00,3.273460962153704e-05,2019-08-07
2019-08-08 00:00:00,2.287424761777295e-05,2019-08-08
2019-08-09 00:00:00,1.3013885614008864e-05,2019-08-09
2019-08-10 00:00:00,3.153523610244777e-06,2019-08-10
2019-08-11 00:00:00,-6.706838393519309e-06,2019-08-11
2019-08-12 00:00:00,-1.6567200397283402e-05,2019-08-12
2019-08-13 00:00:00,-5.688040459669141e-06,2019-08-13
2019-08-14 00:00:00,5.191119477945121e-06,2019-08-14
2019-08-15 00:00:00,1.6070279415559382e-05,2019-08-15
2019-08-16 00:00:00,2.6949439353173643e-05,2019-08-16
2019-08-17 00:00:00,3.782859929078791e-05,2019-08-17
2019-08-18 00:00:00,4.8707759228402166e-05,2019-08-18
2019-08-19 00:00:00,1.187302498785714e-05,2019-08-19
2019-08-20 00:00:00,0.0002373940806137,2019-08-20
2019-08-21 00:00:00,0.0002185705496825,2019-08-21
2019-08-22 00:00:00,0.0001997470187513,2019-08-22
2019-08-23 00:00:00,0.0001809234878201,2019-08-23
2019-08-24 00:00:00,0.000162099956889,2019-08-24
2019-08-25 00:00:00,0.0001432764259578,2019-08-25
2019-08-26 00:00:00,0.0001244528950266,2019-08-26
2019-08-27 00:00:00,0.0001056293640954,2019-08-27
2019-08-28 00:00:00,8.680583316431889e-05,2019-08-28
2019-08-29 00:00:00,6.798230223314625e-05,2019-08-29
2019-08-30 00:00:00,0.0001003325498068,2019-08-30
2019-08-31 00:00:00,8.82613782738217e-05,2019-08-31
2019-09-01 00:00:00,7.619020674084341e-05,2019-09-01
2019-09-02 00:00:00,6.411903520786512e-05,2019-09-02
2019-09-03 00:00:00,9.78157384524139e-05,2019-09-03
2019-09-04 00:00:00,9.791662909121674e-05,2019-09-04
2019-09-05 00:00:00,9.161419228991567e-05,2019-09-05
2019-09-06 00:00:00,8.531175548861462e-05,2019-09-06
2019-09-07 00:00:00,7.900931868731356e-05,2019-09-07
2019-09-08 00:00:00,-1.9800126716534245e-05,2019-09-08
2019-09-09 00:00:00,4.326489287765812e-05,2019-09-09
2019-09-10 00:00:00,4.263753551153884e-05,2019-09-10
2019-09-11 00:00:00,6.491930822965615e-05,2019-09-11
2019-09-12 00:00:00,8.720108094777346e-05,2019-09-12
2019-09-13 00:00:00,7.855770871679348e-05,2019-09-13
2019-09-14 00:00:00,7.222395509287817e-05,2019-09-14
2019-09-15 00:00:00,6.589020146896289e-05,2019-09-15
2019-09-16 00:00:00,5.955644784504758e-05,2019-09-16
2019-09-17 00:00:00,5.322269422113229e-05,2019-09-17
2019-09-18 00:00:00,4.688894059721699e-05,2019-09-18
2019-09-19 00:00:00,4.055518697330169e-05,2019-09-19
2019-09-20 00:00:00,3.4221433349386394e-05,2019-09-20
2019-09-21 00:00:00,2.78876797254711e-05,2019-09-21
2019-09-22 00:00:00,3.48020009435287e-05,2019-09-22
2019-09-23 00:00:00,4.171632216158629e-05,2019-09-23
2019-09-24 00:00:00,4.8630643379643886e-05,2019-09-24
2019-09-25 00:00:00,5.554496459770149e-05,2019-09-25
2019-09-26 00:00:00,6.245928581575909e-05,2019-09-26
2019-09-27 00:00:00,6.937360703381667e-05,2019-09-27
2019-09-28 00:00:00,7.628792825187427e-05,2019-09-28
2019-09-29 00:00:00,8.320224946993188e-05,2019-09-29
2019-09-30 00:00:00,1.9647603158705263e-05,2019-09-30
2019-10-01 00:00:00,0.000117836499168,2019-10-01
2019-10-02 00:00:00,3.76686906212e-05,2019-10-02
2019-10-03 00:00:00,-4.249911792559999e-05,2019-10-03
2019-10-05 00:00:00,-5.902707857783181e-05,2019-10-05
2019-10-06 00:00:00,4.612769316736376e-06,2019-10-06
2019-10-07 00:00:00,-5.005087337895441e-06,2019-10-07
2019-10-08 00:00:00,8.493402120033166e-06,2019-10-08
2019-10-09 00:00:00,2.199189157796177e-05,2019-10-09
2019-10-10 00:00:00,3.549038103589038e-05,2019-10-10
2019-10-11 00:00:00,4.898887049381898e-05,2019-10-11
2019-10-12 00:00:00,6.24873599517476e-05,2019-10-12
2019-10-13 00:00:00,7.59858494096762e-05,2019-10-13
2019-10-14 00:00:00,1.83682831601389e-05,2019-10-14
2019-10-15 00:00:00,8.948064218702593e-05,2019-10-15
2019-10-16 00:00:00,0.0001605930012139,2019-10-16
2019-10-17 00:00:00,0.0002317053602408,2019-10-17
2019-10-18 00:00:00,0.0002315186806985,2019-10-18
2019-10-19 00:00:00,0.0002313320011562,2019-10-19
2019-10-20 00:00:00,0.0002311453216139,2019-10-20
2019-10-21 00:00:00,0.0002309586420716,2019-10-21
2019-10-22 00:00:00,0.0002307719625293,2019-10-22
2019-10-23 00:00:00,0.000230585282987,2019-10-23
2019-10-24 00:00:00,0.0002303986034448,2019-10-24
2019-10-25 00:00:00,0.0002302119239025,2019-10-25
2019-10-26 00:00:00,0.0002300252443602,2019-10-26
2019-10-27 00:00:00,0.0002298385648179,2019-10-27
2019-10-28 00:00:00,0.0002296518852756,2019-10-28
2019-10-29 00:00:00,0.0002294652057333,2019-10-29
2019-10-30 00:00:00,0.000229278526191,2019-10-30
2019-10-31 00:00:00,0.0002290918466488,2019-10-31
2019-11-01 00:00:00,1.472690802035e-05,2019-11-01
2019-11-03 00:00:00,-9.567913251954998e-05,2019-11-03
2019-11-04 00:00:00,8.27976556900002e-06,2019-11-04
2019-11-05 00:00:00,0.0001122386636575,2019-11-05
2019-11-06 00:00:00,0.0002161975617461,2019-11-06
2019-11-07 00:00:00,0.0001877186378125,2019-11-07
2019-11-08 00:00:00,7.553392172272982e-05,2019-11-08
2019-11-09 00:00:00,0.0001248466634482,2019-11-09
2019-11-10 00:00:00,0.0001741594051738,2019-11-10
2019-11-11 00:00:00,0.0002234721468994,2019-11-11
2019-11-12 00:00:00,0.0001681774487506,2019-11-12
2019-11-13 00:00:00,0.0001128827506019,2019-11-13
2019-11-14 00:00:00,5.815962265760409e-05,2019-11-14
2019-11-15 00:00:00,-9.728603617986664e-05,2019-11-15
2019-11-16 00:00:00,6.111619864362443e-05,2019-11-16
2019-11-17 00:00:00,0.0001113500110585,2019-11-17
2019-11-18 00:00:00,8.669282646079637e-05,2019-11-18
2019-11-19 00:00:00,7.41843576022726e-05,2019-11-19
2019-11-20 00:00:00,6.167588874374884e-05,2019-11-20
2019-11-21 00:00:00,8.329670267707673e-05,2019-11-21
2019-11-22 00:00:00,0.000158744442784,2019-11-22
2019-11-23 00:00:00,-9.125054756451936e-06,2019-11-23
2019-11-24 00:00:00,-9.875609976006672e-05,2019-11-24
2019-11-26 00:00:00,-3.428895758143463e-05,2019-11-26
2019-11-27 00:00:00,8.082623468883076e-05,2019-11-27
2019-11-28 00:00:00,9.240816723506538e-05,2019-11-28
2019-11-29 00:00:00,0.0001039900997813,2019-11-29
2019-11-30 00:00:00,0.0001292816759283,2019-11-30
2019-12-01 00:00:00,0.0001545732520753,2019-12-01
2019-12-02 00:00:00,0.0002290982823012,2019-12-02
2019-12-03 00:00:00,0.0001875215420535,2019-12-03
2019-12-04 00:00:00,0.0001459448018058,2019-12-04
2019-12-05 00:00:00,0.0001043680615582,2019-12-05
2019-12-06 00:00:00,6.279132131055396e-05,2019-12-06
2019-12-07 00:00:00,5.626386785323099e-05,2019-12-07
2019-12-08 00:00:00,4.973641439590802e-05,2019-12-08
2019-12-09 00:00:00,4.3208960938585055e-05,2019-12-09
2019-12-10 00:00:00,3.668150748126209e-05,2019-12-10
2019-12-11 00:00:00,2.599538994972099e-05,2019-12-11
2019-12-12 00:00:00,1.530927241817989e-05,2019-12-12
2019-12-13 00:00:00,4.62315488663879e-06,2019-12-13
2019-12-14 00:00:00,0.0001486373962426,2019-12-14
2019-12-15 00:00:00,0.0001227165762943,2019-12-15
2019-12-16 00:00:00,0.0001229212800705,2019-12-16
2019-12-17 00:00:00,0.0001553283003607,2019-12-17
2019-12-18 00:00:00,0.0001877353206509,2019-12-18
2019-12-19 00:00:00,5.3307634495522295e-05,2019-12-19
2019-12-20 00:00:00,4.534313636898189e-05,2019-12-20
2019-12-21 00:00:00,3.737863824244148e-05,2019-12-21
2019-12-22 00:00:00,5.988882711478185e-05,2019-12-22
2019-12-23 00:00:00,8.239901598712222e-05,2019-12-23
2019-12-24 00:00:00,0.0001175895423397,2019-12-24
2019-12-25 00:00:00,6.322827935514696e-05,2019-12-25
2019-12-26 00:00:00,0.0002801681133864,2019-12-26
2019-12-27 00:00:00,2.508077095769896e-05,2019-12-27
2019-12-28 00:00:00,6.879782418539948e-05,2019-12-28
2019-12-29 00:00:00,0.0001125148774131,2019-12-29
2019-12-30 00:00:00,5.958212666452036e-05,2019-12-30
2019-12-31 00:00:00,3.443339602476807e-05,2019-12-31
2020-01-01 00:00:00,5.582477187917614e-05,2020-01-01
2020-01-02 00:00:00,4.323339089751243e-05,2020-01-02
2020-01-03 00:00:00,0.0001348303220805,2020-01-03
2020-01-04 00:00:00,7.345198097368317e-05,2020-01-04
2020-01-05 00:00:00,2.321362493548122e-05,2020-01-05
2020-01-06 00:00:00,5.4160664857132805e-05,2020-01-06
2020-01-07 00:00:00,8.050683431295243e-05,2020-01-07
2020-01-08 00:00:00,4.716895767844027e-05,2020-01-08
2020-01-09 00:00:00,0.0001577781896422,2020-01-09
2020-01-10 00:00:00,0.0001793478869622,2020-01-10
2020-01-11 00:00:00,9.41050512969195e-05,2020-01-11
2020-01-12 00:00:00,0.0001046906755315,2020-01-12
2020-01-13 00:00:00,0.0001152762997662,2020-01-13
2020-01-14 00:00:00,7.281056173186979e-05,2020-01-14
2020-01-15 00:00:00,3.034482369753957e-05,2020-01-15
2020-01-16 00:00:00,7.061637462092352e-06,2020-01-16
2020-01-17 00:00:00,-1.1787458305758616e-05,2020-01-17
2020-01-18 00:00:00,-3.063655407360958e-05,2020-01-18
2020-01-19 00:00:00,0.0002380160347689,2020-01-19
2020-01-20 00:00:00,8.649788570140081e-05,2020-01-20
2020-01-21 00:00:00,5.912812620378361e-05,2020-01-21
2020-01-22 00:00:00,0.0001127059149439,2020-01-22
2020-01-23 00:00:00,4.176835190634863e-05,2020-01-23
2020-01-24 00:00:00,0.0001065585373179,2020-01-24
2020-01-25 00:00:00,0.0001661374720926,2020-01-25
2020-01-26 00:00:00,7.276855495625505e-05,2020-01-26
2020-01-27 00:00:00,7.109500226976124e-05,2020-01-27
2020-01-28 00:00:00,6.942144958326742e-05,2020-01-28
2020-01-29 00:00:00,0.0001887968234636,2020-01-29
2020-01-30 00:00:00,7.285972572016812e-05,2020-01-30
2020-01-31 00:00:00,0.0002529024599017,2020-01-31
2020-02-01 00:00:00,0.0001415127839008,2020-02-01
2020-02-02 00:00:00,7.155292117745567e-05,2020-02-02
2020-02-03 00:00:00,3.034274868696229e-06,2020-02-03
2020-02-04 00:00:00,7.298583753976415e-05,2020-02-04
2020-02-05 00:00:00,0.0001429374002108,2020-02-05
2020-02-06 00:00:00,0.0002128889628819,2020-02-06
2020-02-07 00:00:00,9.207190091336028e-05,2020-02-07
2020-02-08 00:00:00,0.0001137842430358,2020-02-08
2020-02-09 00:00:00,0.0001354965851584,2020-02-09
2020-02-10 00:00:00,0.0001617020217739,2020-02-10
2020-02-11 00:00:00,0.0001742292469876,2020-02-11
2020-02-12 00:00:00,0.0002540055798295,2020-02-12
2020-02-13 00:00:00,3.371115622175777e-05,2020-02-13
2020-02-14 00:00:00,8.227836176937184e-05,2020-02-14
2020-02-15 00:00:00,0.0001308455673169,2020-02-15
2020-02-16 00:00:00,0.0001794127728646,2020-02-16
2020-02-17 00:00:00,0.0002209353604297,2020-02-17
2020-02-18 00:00:00,6.674241804341922e-05,2020-02-18
2020-02-19 00:00:00,0.0001222466447894,2020-02-19
2020-02-20 00:00:00,8.883904957213684e-05,2020-02-20
2020-02-21 00:00:00,-1.5101279314800582e-05,2020-02-21
2020-02-22 00:00:00,6.322114938349972e-05,2020-02-22
2020-02-23 00:00:00,0.0001415435780818,2020-02-23
2020-02-24 00:00:00,6.469066327585497e-05,2020-02-24
2020-02-25 00:00:00,2.3133790736772745e-05,2020-02-25
2020-02-26 00:00:00,6.435616459262533e-05,2020-02-26
2020-02-27 00:00:00,0.0001474108560456,2020-02-27
2020-02-28 00:00:00,7.261802893327325e-05,2020-02-28
2020-02-29 00:00:00,0.0001295037064889,2020-02-29
2020-03-01 00:00:00,0.0001863893840446,2020-03-01
2020-03-02 00:00:00,0.0002432750616004,2020-03-02
2020-03-03 00:00:00,0.0001371470386965,2020-03-03
2020-03-05 00:00:00,0.0002450584702081,2020-03-05
2020-03-06 00:00:00,0.0001704841493296,2020-03-06
2020-03-07 00:00:00,9.590982845119733e-05,2020-03-07
2020-03-08 00:00:00,8.151255612816e-05,2020-03-08
2020-03-09 00:00:00,0.0002133951068221,2020-03-09
2020-03-10 00:00:00,8.807318490189663e-05,2020-03-10
2020-03-11 00:00:00,0.0001212261634002,2020-03-11
2020-03-12 00:00:00,0.0001866045606144,2020-03-12
2020-03-13 00:00:00,0.0002164612674754,2020-03-13
2020-03-14 00:00:00,0.0001451271620085,2020-03-14
2020-03-15 00:00:00,7.107494193457907e-05,2020-03-15
2020-03-16 00:00:00,1.4219102992139211e-05,2020-03-16
2020-03-17 00:00:00,0.0001239170867124,2020-03-17
2020-03-18 00:00:00,0.0002336150704328,2020-03-18
2020-03-19 00:00:00,6.550971145592522e-05,2020-03-19
2020-03-20 00:00:00,4.255753104668866e-05,2020-03-20
2020-03-21 00:00:00,0.0001205499327439,2020-03-21
2020-03-22 00:00:00,0.0001706812737525,2020-03-22
2020-03-23 00:00:00,0.0001902743112101,2020-03-23
2020-03-24 00:00:00,0.0001626924924219,2020-03-24
2020-03-25 00:00:00,0.0001398410212964,2020-03-25
2020-03-26 00:00:00,0.0002149587402132,2020-03-26
2020-03-27 00:00:00,0.0001548500985252,2020-03-27
2020-03-28 00:00:00,0.0001659523665068,2020-03-28
2020-03-29 00:00:00,0.0001050452628987,2020-03-29
2020-03-30 00:00:00,0.0002204980965198,2020-03-30
2020-03-31 00:00:00,0.0001623857386471,2020-03-31
2020-04-01 00:00:00,0.0001385958375868,2020-04-01
2020-04-02 00:00:00,0.0001188315780021,2020-04-02
2020-04-03 00:00:00,0.0001931528322209,2020-04-03
2020-04-04 00:00:00,0.0002097686660423,2020-04-04
2020-04-05 00:00:00,0.0002263844998637,2020-04-05
2020-04-06 00:00:00,0.0001676766160622,2020-04-06
2020-04-07 00:00:00,0.0001089687322607,2020-04-07
2020-04-08 00:00:00,0.0001147216354394,2020-04-08
2020-04-09 00:00:00,0.0001323069220559,2020-04-09
2020-04-10 00:00:00,9.85519800843023e-05,2020-04-10
2020-04-11 00:00:00,6.881059950028768e-05,2020-04-11
2020-04-12 00:00:00,3.27301412484459e-05,2020-04-12
2020-04-13 00:00:00,3.621056330483745e-05,2020-04-13
2020-04-14 00:00:00,0.0001241814675436,2020-04-14
2020-04-15 00:00:00,6.521946258410748e-05,2020-04-15
2020-04-16 00:00:00,2.395888714090688e-06,2020-04-16
2020-04-17 00:00:00,3.5938187557702964e-05,2020-04-17
2020-04-18 00:00:00,6.948048640131524e-05,2020-04-18
2020-04-19 00:00:00,6.384248190519383e-05,2020-04-19
