,HCHO Value,Date
2019-06-02 00:00:00,8.689925325647776e-05,2019-06-02
2019-06-03 00:00:00,5.326767952292086e-05,2019-06-03
2019-06-05 00:00:00,0.0001831308562142,2019-06-05
2019-06-06 00:00:00,0.0001107527266757,2019-06-06
2019-06-07 00:00:00,0.0001061904828752,2019-06-07
2019-06-08 00:00:00,0.0001016282390748,2019-06-08
2019-06-09 00:00:00,0.0001031225757099,2019-06-09
2019-06-10 00:00:00,7.052022641624787e-05,2019-06-10
2019-06-11 00:00:00,7.34680471797877e-05,2019-06-11
2019-06-12 00:00:00,7.641586794332751e-05,2019-06-12
2019-06-13 00:00:00,9.911230747740838e-05,2019-06-13
2019-06-14 00:00:00,4.476508603528659e-05,2019-06-14
2019-06-15 00:00:00,8.874790674644237e-05,2019-06-15
2019-06-16 00:00:00,0.0001036898047182,2019-06-16
2019-06-17 00:00:00,6.254904112252405e-05,2019-06-17
2019-06-18 00:00:00,4.044776585398717e-05,2019-06-18
2019-06-19 00:00:00,8.137699574065275e-05,2019-06-19
2019-06-20 00:00:00,6.486313851680483e-05,2019-06-20
2019-06-21 00:00:00,6.3816187829292e-05,2019-06-21
2019-06-22 00:00:00,6.276923714177916e-05,2019-06-22
2019-06-23 00:00:00,3.975250153742814e-06,2019-06-23
2019-06-24 00:00:00,2.350395803767515e-05,2019-06-24
2019-06-25 00:00:00,4.638836089684487e-05,2019-06-25
2019-06-26 00:00:00,6.927276375601459e-05,2019-06-26
2019-06-27 00:00:00,9.21571666151843e-05,2019-06-27
2019-06-28 00:00:00,6.881439911210648e-05,2019-06-28
2019-06-29 00:00:00,4.0286492569713336e-05,2019-06-29
2019-06-30 00:00:00,9.635928192938444e-05,2019-06-30
2019-07-01 00:00:00,0.0001139054980655,2019-07-01
2019-07-02 00:00:00,-3.141104389214888e-05,2019-07-02
2019-07-03 00:00:00,9.606986007138548e-05,2019-07-03
2019-07-04 00:00:00,0.0001960435483633,2019-07-04
2019-07-05 00:00:00,0.0001459304130623,2019-07-05
2019-07-06 00:00:00,0.0001095716652343,2019-07-06
2019-07-07 00:00:00,8.79497175326613e-05,2019-07-07
2019-07-08 00:00:00,9.495055021976353e-05,2019-07-08
2019-07-09 00:00:00,5.126272274868695e-05,2019-07-09
2019-07-10 00:00:00,7.734664817244348e-05,2019-07-10
2019-07-11 00:00:00,0.0001034305735962,2019-07-11
2019-07-12 00:00:00,0.0001479718659731,2019-07-12
2019-07-13 00:00:00,0.0001329878251667,2019-07-13
2019-07-14 00:00:00,0.0001180037843603,2019-07-14
2019-07-15 00:00:00,9.091041846462784e-05,2019-07-15
2019-07-16 00:00:00,6.381705256895567e-05,2019-07-16
2019-07-17 00:00:00,7.749225143239175e-05,2019-07-17
2019-07-18 00:00:00,9.116745029582784e-05,2019-07-18
2019-07-19 00:00:00,0.0001048426491592,2019-07-19
2019-07-20 00:00:00,0.0001185178480227,2019-07-20
2019-07-21 00:00:00,6.974881398491561e-05,2019-07-21
2019-07-22 00:00:00,9.019446560277707e-05,2019-07-22
2019-07-23 00:00:00,0.0001106401172206,2019-07-23
2019-07-24 00:00:00,0.0001310857688385,2019-07-24
2019-07-25 00:00:00,0.000197679699774,2019-07-25
2019-07-26 00:00:00,0.0002642736307096,2019-07-26
2019-07-27 00:00:00,0.0001146819336316,2019-07-27
2019-07-28 00:00:00,5.229923836426428e-05,2019-07-28
2019-07-29 00:00:00,0.0001509563424204,2019-07-29
2019-07-30 00:00:00,6.217228796589053e-05,2019-07-30
2019-07-31 00:00:00,0.0002305019175293,2019-07-31
2019-08-01 00:00:00,0.0001395386754656,2019-08-01
2019-08-02 00:00:00,0.0001063640855515,2019-08-02
2019-08-03 00:00:00,7.318949563755295e-05,2019-08-03
2019-08-04 00:00:00,0.0001355912774878,2019-08-04
2019-08-05 00:00:00,0.0001595178083438,2019-08-05
2019-08-06 00:00:00,0.0001834443391999,2019-08-06
2019-08-07 00:00:00,0.0001614629767598,2019-08-07
2019-08-08 00:00:00,8.57277880698114e-05,2019-08-08
2019-08-09 00:00:00,9.992599379822794e-06,2019-08-09
2019-08-10 00:00:00,6.91629170189152e-05,2019-08-10
2019-08-11 00:00:00,0.000128333234658,2019-08-11
2019-08-12 00:00:00,0.0001875035522971,2019-08-12
2019-08-13 00:00:00,0.0001561298274305,2019-08-13
2019-08-14 00:00:00,0.000124756102564,2019-08-14
2019-08-15 00:00:00,0.000145433951862,2019-08-15
2019-08-16 00:00:00,9.525990797175922e-05,2019-08-16
2019-08-17 00:00:00,0.000104177076149,2019-08-17
2019-08-18 00:00:00,0.0001130942443264,2019-08-18
2019-08-19 00:00:00,0.0001739739424623,2019-08-19
2019-08-20 00:00:00,5.130698373615829e-06,2019-08-20
2019-08-21 00:00:00,-9.349709108207193e-06,2019-08-21
2019-08-22 00:00:00,-2.3830116590030213e-05,2019-08-22
2019-08-23 00:00:00,-3.831052407185323e-05,2019-08-23
2019-08-24 00:00:00,-5.279093155367625e-05,2019-08-24
2019-08-25 00:00:00,-6.727133903549927e-05,2019-08-25
2019-08-26 00:00:00,2.3122866580350365e-05,2019-08-26
2019-08-27 00:00:00,0.0001135170721962,2019-08-27
2019-08-28 00:00:00,-4.308123970986344e-05,2019-08-28
2019-08-29 00:00:00,0.0001104637713985,2019-08-29
2019-08-30 00:00:00,2.657739671199097e-05,2019-08-30
2019-08-31 00:00:00,6.707956752554541e-05,2019-08-31
2019-09-01 00:00:00,8.918204765018657e-05,2019-09-01
2019-09-02 00:00:00,-1.104408623759721e-05,2019-09-02
2019-09-03 00:00:00,2.775659662290548e-05,2019-09-03
2019-09-04 00:00:00,6.655727948340817e-05,2019-09-04
2019-09-05 00:00:00,6.343617052779521e-05,2019-09-05
2019-09-06 00:00:00,6.031506157218224e-05,2019-09-06
2019-09-07 00:00:00,5.719395261656927e-05,2019-09-07
2019-09-08 00:00:00,8.98148777864881e-05,2019-09-08
2019-09-09 00:00:00,0.0001340254792386,2019-09-09
2019-09-10 00:00:00,0.0001160963242857,2019-09-10
2019-09-11 00:00:00,0.0001086777007753,2019-09-11
2019-09-12 00:00:00,0.0001012590772649,2019-09-12
2019-09-13 00:00:00,9.384045375451272e-05,2019-09-13
2019-09-14 00:00:00,8.642183024411696e-05,2019-09-14
2019-09-15 00:00:00,7.90032067337212e-05,2019-09-15
2019-09-16 00:00:00,7.158458322332544e-05,2019-09-16
2019-09-17 00:00:00,6.416595971292968e-05,2019-09-17
2019-09-18 00:00:00,5.674733620253392e-05,2019-09-18
2019-09-19 00:00:00,6.506322566497633e-05,2019-09-19
2019-09-20 00:00:00,7.877846626729441e-05,2019-09-20
2019-09-21 00:00:00,9.24937068696125e-05,2019-09-21
2019-09-22 00:00:00,1.810667997470515e-05,2019-09-22
2019-09-23 00:00:00,9.65149548155026e-05,2019-09-23
2019-09-24 00:00:00,0.0001749232296563,2019-09-24
2019-09-25 00:00:00,0.0001278522365744,2019-09-25
2019-09-26 00:00:00,8.07812434926541e-05,2019-09-26
2019-09-27 00:00:00,3.371025041083115e-05,2019-09-27
2019-09-29 00:00:00,8.70373120955856e-05,2019-09-29
2019-09-30 00:00:00,0.0001454748162583,2019-09-30
2019-10-01 00:00:00,6.443466264349476e-05,2019-10-01
2019-10-02 00:00:00,0.0001077302567442,2019-10-02
2019-10-03 00:00:00,0.0001543600727974,2019-10-03
2019-10-04 00:00:00,0.0002009898888507,2019-10-04
2019-10-05 00:00:00,0.000258893463331,2019-10-05
2019-10-06 00:00:00,-1.4490360911167954e-07,2019-10-06
2019-10-07 00:00:00,6.019926816415872e-05,2019-10-07
2019-10-08 00:00:00,6.614159004638946e-05,2019-10-08
2019-10-09 00:00:00,0.0001017636188686,2019-10-09
2019-10-10 00:00:00,0.0001660576512546,2019-10-10
2019-10-11 00:00:00,7.857458082216946e-05,2019-10-11
2019-10-12 00:00:00,-8.908489610261065e-06,2019-10-12
2019-10-13 00:00:00,4.858532666726947e-05,2019-10-13
2019-10-14 00:00:00,0.0001060791429448,2019-10-14
2019-10-15 00:00:00,0.0002140748191416,2019-10-15
2019-10-16 00:00:00,0.0001464940080416,2019-10-16
2019-10-17 00:00:00,7.891319694176466e-05,2019-10-17
2019-10-18 00:00:00,0.0002509312842807,2019-10-18
2019-10-19 00:00:00,0.0002106240714193,2019-10-19
2019-10-20 00:00:00,0.000170316858558,2019-10-20
2019-10-21 00:00:00,0.0001300096456967,2019-10-21
2019-10-22 00:00:00,8.970243283537043e-05,2019-10-22
2019-10-23 00:00:00,4.9395219974038046e-05,2019-10-23
2019-10-24 00:00:00,9.08800711270564e-06,2019-10-24
2019-10-25 00:00:00,-3.1219205748626694e-05,2019-10-25
2019-10-26 00:00:00,-8.29092924395558e-06,2019-10-26
2019-10-27 00:00:00,1.4637347260715531e-05,2019-10-27
2019-10-28 00:00:00,3.756562376538665e-05,2019-10-28
2019-10-29 00:00:00,6.049390027005776e-05,2019-10-29
2019-10-30 00:00:00,8.342217677472888e-05,2019-10-30
2019-10-31 00:00:00,0.0001063504532794,2019-10-31
2019-11-01 00:00:00,0.0001774768347211,2019-11-01
2019-11-02 00:00:00,0.0001886189110071,2019-11-02
2019-11-03 00:00:00,-7.817408913979307e-05,2019-11-03
2019-11-04 00:00:00,0.0001277877985303,2019-11-04
2019-11-05 00:00:00,0.0001843718009165,2019-11-05
2019-11-06 00:00:00,0.0002056428348669,2019-11-06
2019-11-07 00:00:00,0.0001941913470078,2019-11-07
2019-11-08 00:00:00,7.824492713224594e-05,2019-11-08
2019-11-09 00:00:00,8.715247531654315e-05,2019-11-09
2019-11-10 00:00:00,0.0002539444945964,2019-11-10
2019-11-11 00:00:00,0.0002041940019707,2019-11-11
2019-11-12 00:00:00,0.0002165750668733,2019-11-12
2019-11-13 00:00:00,6.125360635138347e-05,2019-11-13
2019-11-14 00:00:00,6.395247983865537e-05,2019-11-14
2019-11-15 00:00:00,8.065719083391174e-05,2019-11-15
2019-11-16 00:00:00,8.507750857237296e-05,2019-11-16
2019-11-17 00:00:00,8.94978263108342e-05,2019-11-17
2019-11-18 00:00:00,0.000156017211736,2019-11-18
2019-11-19 00:00:00,0.0001896863889985,2019-11-19
2019-11-20 00:00:00,3.38817601245183e-05,2019-11-20
2019-11-21 00:00:00,6.691197564337526e-05,2019-11-21
2019-11-22 00:00:00,7.79644444342802e-05,2019-11-22
2019-11-23 00:00:00,8.901691322518516e-05,2019-11-23
2019-11-24 00:00:00,0.000100069382016,2019-11-24
2019-11-25 00:00:00,0.0001111218508069,2019-11-25
2019-11-26 00:00:00,0.0001221743195979,2019-11-26
2019-11-27 00:00:00,0.0001188412187438,2019-11-27
2019-11-28 00:00:00,0.0001507791924368,2019-11-28
2019-11-29 00:00:00,0.0001827171661299,2019-11-29
2019-11-30 00:00:00,0.000214655139823,2019-11-30
2019-12-01 00:00:00,0.0002465931135161,2019-12-01
2019-12-02 00:00:00,0.0001969850236234,2019-12-02
2019-12-03 00:00:00,0.0001473769337308,2019-12-03
2019-12-04 00:00:00,0.0001261639159997,2019-12-04
2019-12-05 00:00:00,0.0001049508982687,2019-12-05
2019-12-06 00:00:00,8.37378805377434e-05,2019-12-06
2019-12-07 00:00:00,3.52730910246327e-05,2019-12-07
2019-12-08 00:00:00,-1.3191698488478e-05,2019-12-08
2019-12-09 00:00:00,-5.474178451395636e-05,2019-12-09
2019-12-11 00:00:00,1.994297018582643e-06,2019-12-11
2019-12-12 00:00:00,0.0001002804645766,2019-12-12
2019-12-13 00:00:00,0.0001610297559171,2019-12-13
2019-12-14 00:00:00,0.0001960549510717,2019-12-14
2019-12-15 00:00:00,0.0001172906521365,2019-12-15
2019-12-16 00:00:00,3.628711080527792e-05,2019-12-16
2019-12-17 00:00:00,3.8617152812084194e-05,2019-12-17
2019-12-18 00:00:00,4.0947194818890464e-05,2019-12-18
2019-12-19 00:00:00,4.327723682569674e-05,2019-12-19
2019-12-20 00:00:00,4.560727883250301e-05,2019-12-20
2019-12-21 00:00:00,4.793732083930929e-05,2019-12-21
2019-12-22 00:00:00,6.210684350781007e-05,2019-12-22
2019-12-23 00:00:00,7.627636617631086e-05,2019-12-23
2019-12-24 00:00:00,0.0001072019777463,2019-12-24
2019-12-25 00:00:00,9.8827933890884e-05,2019-12-25
2019-12-26 00:00:00,9.045389003546796e-05,2019-12-26
2019-12-27 00:00:00,0.0001642742874337,2019-12-27
2019-12-28 00:00:00,0.0001805844588422,2019-12-28
2019-12-29 00:00:00,0.000103876101852,2019-12-29
2019-12-30 00:00:00,2.646772181227736e-05,2019-12-30
2019-12-31 00:00:00,0.0001807247238951,2019-12-31
2020-01-01 00:00:00,9.633496020854536e-05,2020-01-01
2020-01-02 00:00:00,0.0001126936081057,2020-01-02
2020-01-03 00:00:00,0.0002053645654037,2020-01-03
2020-01-04 00:00:00,0.0001507927537975,2020-01-04
2020-01-06 00:00:00,0.0001116605357003,2020-01-06
2020-01-07 00:00:00,7.794366560654974e-05,2020-01-07
2020-01-08 00:00:00,0.0001076805150194,2020-01-08
2020-01-09 00:00:00,4.106283001902346e-05,2020-01-09
2020-01-10 00:00:00,0.0001611926137142,2020-01-10
2020-01-11 00:00:00,-1.399785135734852e-05,2020-01-11
2020-01-12 00:00:00,1.874852305276349e-05,2020-01-12
2020-01-13 00:00:00,0.000148542685889,2020-01-13
2020-01-14 00:00:00,0.00017475335171,2020-01-14
2020-01-15 00:00:00,0.0003007535762718,2020-01-15
2020-01-16 00:00:00,0.0001351455223032,2020-01-16
2020-01-17 00:00:00,8.099271258294296e-05,2020-01-17
2020-01-18 00:00:00,2.6839902862685936e-05,2020-01-18
2020-01-19 00:00:00,0.0001419667766806,2020-01-19
2020-01-20 00:00:00,0.0001131715883095,2020-01-20
2020-01-21 00:00:00,0.0001751888361625,2020-01-21
2020-01-22 00:00:00,6.355297519676849e-05,2020-01-22
2020-01-23 00:00:00,-4.8082885768963024e-05,2020-01-23
2020-01-24 00:00:00,0.0001981369377604,2020-01-24
2020-01-25 00:00:00,1.7303302644902497e-05,2020-01-25
2020-01-26 00:00:00,0.0001756975661421,2020-01-26
2020-01-27 00:00:00,0.0001387031517931,2020-01-27
2020-01-28 00:00:00,0.0002198885377213,2020-01-28
2020-01-29 00:00:00,5.969327432907513e-05,2020-01-29
2020-01-30 00:00:00,0.0001501551933796,2020-01-30
2020-01-31 00:00:00,0.0002217975041786,2020-01-31
2020-02-01 00:00:00,0.0001376647346662,2020-02-01
2020-02-02 00:00:00,0.0001091789176545,2020-02-02
2020-02-03 00:00:00,0.0001386974365415,2020-02-03
2020-02-05 00:00:00,0.0002222889455135,2020-02-05
2020-02-06 00:00:00,0.0002871197162383,2020-02-06
2020-02-07 00:00:00,0.0002009660498433,2020-02-07
2020-02-08 00:00:00,0.000207676756615,2020-02-08
2020-02-09 00:00:00,0.0001468296748677,2020-02-09
2020-02-10 00:00:00,0.0002010711163343,2020-02-10
2020-02-11 00:00:00,0.0001898902298442,2020-02-11
2020-02-12 00:00:00,0.0001331862494553,2020-02-12
2020-02-13 00:00:00,7.648226906644275e-05,2020-02-13
2020-02-14 00:00:00,0.0001065981050487,2020-02-14
2020-02-15 00:00:00,0.0002655561084769,2020-02-15
2020-02-16 00:00:00,0.0001622676483622,2020-02-16
2020-02-17 00:00:00,0.0002263362982321,2020-02-17
2020-02-18 00:00:00,8.459391919798319e-05,2020-02-18
2020-02-19 00:00:00,0.0001113597130089,2020-02-19
2020-02-20 00:00:00,0.0002048219876873,2020-02-20
2020-02-21 00:00:00,-3.0404588040939536e-05,2020-02-21
2020-02-22 00:00:00,7.797352135823022e-05,2020-02-22
2020-02-23 00:00:00,0.0001863516307574,2020-02-23
2020-02-24 00:00:00,6.759116487426295e-05,2020-02-24
2020-02-25 00:00:00,7.135234672442683e-05,2020-02-25
2020-02-26 00:00:00,0.0002949805391025,2020-02-26
2020-02-27 00:00:00,0.0001852784942621,2020-02-27
2020-02-28 00:00:00,0.0001161346235688,2020-02-28
2020-02-29 00:00:00,0.0002430095316196,2020-02-29
2020-03-01 00:00:00,0.000207375169491,2020-03-01
2020-03-03 00:00:00,0.0001779813217599,2020-03-03
2020-03-07 00:00:00,0.0001951639008502,2020-03-07
2020-03-08 00:00:00,0.0002944688357918,2020-03-08
2020-03-09 00:00:00,0.0001498565087293,2020-03-09
2020-03-10 00:00:00,0.0001391567594588,2020-03-10
2020-03-11 00:00:00,0.0002964918957615,2020-03-11
2020-03-12 00:00:00,0.0001226939272128,2020-03-12
2020-03-13 00:00:00,0.0002928554342565,2020-03-13
2020-03-14 00:00:00,0.0002728822591643,2020-03-14
2020-03-15 00:00:00,0.0001636816705774,2020-03-15
2020-03-16 00:00:00,0.0001205975738293,2020-03-16
2020-03-17 00:00:00,0.0001721821317441,2020-03-17
2020-03-18 00:00:00,0.0003068139574601,2020-03-18
2020-03-19 00:00:00,0.0003247910023535,2020-03-19
2020-03-20 00:00:00,0.0002492809738451,2020-03-20
2020-03-21 00:00:00,0.0002272133922326,2020-03-21
2020-03-22 00:00:00,0.0001005712979816,2020-03-22
2020-03-23 00:00:00,0.0002825151466826,2020-03-23
2020-03-24 00:00:00,0.0002675676277252,2020-03-24
2020-03-25 00:00:00,0.0001898647932688,2020-03-25
2020-03-26 00:00:00,0.0002208741864401,2020-03-26
2020-03-27 00:00:00,0.0002256953061847,2020-03-27
2020-03-28 00:00:00,0.0002742638717685,2020-03-28
2020-03-29 00:00:00,0.0001869650921015,2020-03-29
2020-03-30 00:00:00,0.000246601869607,2020-03-30
2020-03-31 00:00:00,0.0001302091970911,2020-03-31
2020-04-01 00:00:00,0.0002447711209357,2020-04-01
2020-04-02 00:00:00,0.0002865056029564,2020-04-02
2020-04-03 00:00:00,0.0001977670343773,2020-04-03
2020-04-04 00:00:00,0.0001987537389653,2020-04-04
2020-04-05 00:00:00,0.0001997404435534,2020-04-05
2020-04-06 00:00:00,0.0002376734070818,2020-04-06
2020-04-07 00:00:00,8.796430336922265e-05,2020-04-07
2020-04-08 00:00:00,0.0002542451790271,2020-04-08
2020-04-09 00:00:00,0.0002598007759578,2020-04-09
2020-04-10 00:00:00,0.0002245457994364,2020-04-10
2020-04-11 00:00:00,8.052203793087965e-05,2020-04-11
2020-04-12 00:00:00,0.0001731175245338,2020-04-12
2020-04-13 00:00:00,0.0001662001801846,2020-04-13
2020-04-14 00:00:00,3.486284620866045e-05,2020-04-14
2020-04-15 00:00:00,0.0002678949908063,2020-04-15
2020-04-16 00:00:00,0.000123890316895,2020-04-16
2020-04-17 00:00:00,0.0001781479754576,2020-04-17
2020-04-18 00:00:00,0.0002324056340202,2020-04-18
2020-04-20 00:00:00,0.0001475444891321,2020-04-20
2020-04-21 00:00:00,0.000175335671632,2020-04-21
2020-04-22 00:00:00,0.0001497144551129,2020-04-22
2020-04-23 00:00:00,0.0001240932385939,2020-04-23
2020-04-24 00:00:00,0.0001031831426584,2020-04-24
2020-04-25 00:00:00,8.227304672291775e-05,2020-04-25
2020-04-26 00:00:00,0.0002546782381673,2020-04-26
2020-04-27 00:00:00,0.0001041445564279,2020-04-27
2020-04-28 00:00:00,0.0002610728492226,2020-04-28
2020-04-29 00:00:00,0.000188795514088,2020-04-29
2020-04-30 00:00:00,0.0002113822435954,2020-04-30
2020-05-01 00:00:00,0.0001746124796917,2020-05-01
