HCHO Value,Date
5.3866487751061906e-05,2019-06-06
6.533009386103743e-05,2019-06-07
7.679369997101298e-05,2019-06-08
8.82573060809885e-05,2019-06-09
0.00017445548305484424,2019-06-10
0.0002606536600287,2019-06-11
0.0001820716361622,2019-06-12
0.0001034896122957,2019-06-13
0.00010071912257570415,2019-06-14
9.794863285570833e-05,2019-06-15
0.0001217725225117,2019-06-16
5.521807655543972e-05,2019-06-17
-1.1336369400820557e-05,2019-06-18
1.2464551566537082e-05,2019-06-19
3.626547253389472e-05,2019-06-20
3.5145825486549006e-05,2019-06-21
3.402617843920329e-05,2019-06-22
3.290653139185757e-05,2019-06-23
3.1786884344511856e-05,2019-06-24
3.066723729716614e-05,2019-06-25
5.938476593081348e-05,2019-06-26
0.0001501880620112,2019-06-27
8.48560045610269e-08,2019-06-28
1.8658707556202237e-05,2019-06-29
8.076289701838124e-05,2019-06-30
0.0001565128040965,2019-07-01
7.822883224906507e-05,2019-07-02
7.157015848583114e-05,2019-07-03
6.491148472259721e-05,2019-07-04
0.0001015658193247,2019-07-05
0.0001854224783202,2019-07-06
9.519535246307652e-05,2019-07-07
0.000122118023414,2019-07-08
7.864342334531539e-05,2019-07-09
3.5168823276630766e-05,2019-07-10
9.399985364620808e-05,2019-07-11
9.815205823701609e-05,2019-07-12
0.000155182766871,2019-07-13
3.06090383772373e-05,2019-07-14
3.490719047433514e-05,2019-07-15
3.9205342571432974e-05,2019-07-16
3.753750745701944e-05,2019-07-17
3.586967234260591e-05,2019-07-18
3.420183722819237e-05,2019-07-19
3.253400211377884e-05,2019-07-20
3.086616699936531e-05,2019-07-21
2.919833188495178e-05,2019-07-22
2.7530496770538245e-05,2019-07-23
1.917795009592158e-06,2019-07-24
-7.760684625518739e-06,2019-07-25
-1.7439164260629638e-05,2019-07-26
1.6406873869175554e-05,2019-07-27
-4.995843540715808e-06,2019-07-28
0.0001339288013077,2019-07-29
-7.03567768815656e-05,2019-07-30
3.6934841833654336e-05,2019-07-31
6.79387627216613e-05,2019-08-01
8.532506020118066e-05,2019-08-02
0.0001027113576807,2019-08-03
7.763261304247379e-05,2019-08-04
5.245533362906521e-05,2019-08-05
4.259497162530112e-05,2019-08-06
3.273460962153704e-05,2019-08-07
2.287424761777295e-05,2019-08-08
1.3013885614008864e-05,2019-08-09
3.1535236102447775e-06,2019-08-10
-6.706838393519309e-06,2019-08-11
-1.6567200397283402e-05,2019-08-12
-5.688040459669141e-06,2019-08-13
5.191119477945121e-06,2019-08-14
1.6070279415559382e-05,2019-08-15
2.6949439353173643e-05,2019-08-16
3.7828599290787905e-05,2019-08-17
4.8707759228402166e-05,2019-08-18
1.187302498785714e-05,2019-08-19
0.0002373940806137,2019-08-20
0.00021857054968252735,2019-08-21
0.00019974701875135473,2019-08-22
0.00018092348782018208,2019-08-23
0.00016209995688900946,2019-08-24
0.0001432764259578368,2019-08-25
0.00012445289502666416,2019-08-26
0.00010562936409549154,2019-08-27
8.680583316431889e-05,2019-08-28
6.798230223314625e-05,2019-08-29
0.0001003325498068,2019-08-30
8.82613782738217e-05,2019-08-31
7.619020674084341e-05,2019-09-01
6.411903520786512e-05,2019-09-02
9.78157384524139e-05,2019-09-03
9.791662909121674e-05,2019-09-04
9.161419228991569e-05,2019-09-05
8.531175548861462e-05,2019-09-06
7.900931868731356e-05,2019-09-07
-1.9800126716534245e-05,2019-09-08
4.326489287765812e-05,2019-09-09
4.263753551153884e-05,2019-09-10
6.491930822965615e-05,2019-09-11
8.720108094777346e-05,2019-09-12
7.855770871679348e-05,2019-09-13
7.222395509287817e-05,2019-09-14
6.589020146896289e-05,2019-09-15
5.955644784504758e-05,2019-09-16
5.322269422113229e-05,2019-09-17
4.688894059721699e-05,2019-09-18
4.055518697330169e-05,2019-09-19
3.4221433349386394e-05,2019-09-20
2.78876797254711e-05,2019-09-21
3.48020009435287e-05,2019-09-22
4.171632216158629e-05,2019-09-23
4.8630643379643886e-05,2019-09-24
5.554496459770149e-05,2019-09-25
6.245928581575909e-05,2019-09-26
6.937360703381667e-05,2019-09-27
7.628792825187427e-05,2019-09-28
8.320224946993188e-05,2019-09-29
1.9647603158705263e-05,2019-09-30
0.000117836499168,2019-10-01
3.7668690621200004e-05,2019-10-02
-4.249911792559999e-05,2019-10-03
-5.902707857783181e-05,2019-10-05
4.612769316736376e-06,2019-10-06
-5.005087337895441e-06,2019-10-07
8.493402120033166e-06,2019-10-08
2.1991891577961772e-05,2019-10-09
3.549038103589038e-05,2019-10-10
4.898887049381898e-05,2019-10-11
6.24873599517476e-05,2019-10-12
7.59858494096762e-05,2019-10-13
1.83682831601389e-05,2019-10-14
8.948064218702593e-05,2019-10-15
0.00016059300121391295,2019-10-16
0.0002317053602408,2019-10-17
0.00023151868069851427,2019-10-18
0.00023133200115622857,2019-10-19
0.00023114532161394284,2019-10-20
0.00023095864207165715,2019-10-21
0.00023077196252937142,2019-10-22
0.00023058528298708573,2019-10-23
0.0002303986034448,2019-10-24
0.00023021192390251428,2019-10-25
0.00023002524436022858,2019-10-26
0.00022983856481794285,2019-10-27
0.00022965188527565716,2019-10-28
0.00022946520573337143,2019-10-29
0.00022927852619108574,2019-10-30
0.0002290918466488,2019-10-31
1.4726908020349999e-05,2019-11-01
-9.567913251954998e-05,2019-11-03
8.27976556900002e-06,2019-11-04
0.00011223866365755002,2019-11-05
0.0002161975617461,2019-11-06
0.0001877186378125,2019-11-07
7.553392172272982e-05,2019-11-08
0.00012484666344828656,2019-11-09
0.00017415940517384327,2019-11-10
0.0002234721468994,2019-11-11
0.00016817744875065002,2019-11-12
0.0001128827506019,2019-11-13
5.815962265760409e-05,2019-11-14
-9.728603617986664e-05,2019-11-15
6.111619864362443e-05,2019-11-16
0.0001113500110585,2019-11-17
8.669282646079637e-05,2019-11-18
7.41843576022726e-05,2019-11-19
6.167588874374884e-05,2019-11-20
8.329670267707673e-05,2019-11-21
0.000158744442784,2019-11-22
-9.125054756451936e-06,2019-11-23
-9.875609976006672e-05,2019-11-24
-3.428895758143463e-05,2019-11-26
8.082623468883076e-05,2019-11-27
9.240816723506538e-05,2019-11-28
0.0001039900997813,2019-11-29
0.0001292816759283,2019-11-30
0.0001545732520753,2019-12-01
0.0002290982823012,2019-12-02
0.00018752154205353848,2019-12-03
0.00014594480180587697,2019-12-04
0.00010436806155821548,2019-12-05
6.279132131055396e-05,2019-12-06
5.626386785323099e-05,2019-12-07
4.973641439590802e-05,2019-12-08
4.3208960938585055e-05,2019-12-09
3.668150748126209e-05,2019-12-10
2.599538994972099e-05,2019-12-11
1.530927241817989e-05,2019-12-12
4.62315488663879e-06,2019-12-13
0.0001486373962426,2019-12-14
0.0001227165762943,2019-12-15
0.0001229212800705,2019-12-16
0.0001553283003607,2019-12-17
0.0001877353206509,2019-12-18
5.3307634495522295e-05,2019-12-19
4.534313636898189e-05,2019-12-20
3.737863824244148e-05,2019-12-21
5.988882711478185e-05,2019-12-22
8.239901598712222e-05,2019-12-23
0.0001175895423397,2019-12-24
6.322827935514696e-05,2019-12-25
0.0002801681133864,2019-12-26
2.508077095769896e-05,2019-12-27
6.879782418539948e-05,2019-12-28
0.0001125148774131,2019-12-29
5.958212666452036e-05,2019-12-30
3.443339602476807e-05,2019-12-31
5.582477187917614e-05,2020-01-01
4.323339089751243e-05,2020-01-02
0.0001348303220805,2020-01-03
7.345198097368317e-05,2020-01-04
2.321362493548122e-05,2020-01-05
5.4160664857132805e-05,2020-01-06
8.050683431295243e-05,2020-01-07
4.716895767844027e-05,2020-01-08
0.0001577781896422,2020-01-09
0.0001793478869622,2020-01-10
9.41050512969195e-05,2020-01-11
0.00010469067553155976,2020-01-12
0.0001152762997662,2020-01-13
7.281056173186979e-05,2020-01-14
3.034482369753957e-05,2020-01-15
7.061637462092352e-06,2020-01-16
-1.1787458305758616e-05,2020-01-17
-3.063655407360958e-05,2020-01-18
0.0002380160347689,2020-01-19
8.649788570140081e-05,2020-01-20
5.912812620378361e-05,2020-01-21
0.0001127059149439,2020-01-22
4.176835190634863e-05,2020-01-23
0.0001065585373179,2020-01-24
0.0001661374720926,2020-01-25
7.276855495625505e-05,2020-01-26
7.109500226976124e-05,2020-01-27
6.942144958326742e-05,2020-01-28
0.0001887968234636,2020-01-29
7.285972572016812e-05,2020-01-30
0.0002529024599017,2020-01-31
0.0001415127839008,2020-02-01
7.155292117745567e-05,2020-02-02
3.034274868696229e-06,2020-02-03
7.298583753976415e-05,2020-02-04
0.00014293740021083208,2020-02-05
0.0002128889628819,2020-02-06
9.207190091336028e-05,2020-02-07
0.00011378424303588015,2020-02-08
0.0001354965851584,2020-02-09
0.0001617020217739,2020-02-10
0.0001742292469876,2020-02-11
0.0002540055798295,2020-02-12
3.371115622175777e-05,2020-02-13
8.227836176937184e-05,2020-02-14
0.0001308455673169859,2020-02-15
0.0001794127728646,2020-02-16
0.0002209353604297,2020-02-17
6.674241804341922e-05,2020-02-18
0.0001222466447894,2020-02-19
8.883904957213684e-05,2020-02-20
-1.5101279314800582e-05,2020-02-21
6.322114938349972e-05,2020-02-22
0.0001415435780818,2020-02-23
6.469066327585497e-05,2020-02-24
2.3133790736772745e-05,2020-02-25
6.435616459262533e-05,2020-02-26
0.0001474108560456,2020-02-27
7.261802893327325e-05,2020-02-28
0.00012950370648898217,2020-02-29
0.0001863893840446911,2020-03-01
0.0002432750616004,2020-03-02
0.0001371470386965,2020-03-03
0.0002450584702081991,2020-03-05
0.0001704841493296982,2020-03-06
9.590982845119733e-05,2020-03-07
8.151255612816e-05,2020-03-08
0.0002133951068221,2020-03-09
8.807318490189663e-05,2020-03-10
0.0001212261634002,2020-03-11
0.0001866045606144,2020-03-12
0.0002164612674754,2020-03-13
0.0001451271620085,2020-03-14
7.107494193457907e-05,2020-03-15
1.4219102992139211e-05,2020-03-16
0.0001239170867124696,2020-03-17
0.0002336150704328,2020-03-18
6.550971145592522e-05,2020-03-19
4.255753104668866e-05,2020-03-20
0.0001205499327439,2020-03-21
0.0001706812737525,2020-03-22
0.0001902743112101,2020-03-23
0.0001626924924219,2020-03-24
0.0001398410212964,2020-03-25
0.0002149587402132,2020-03-26
0.0001548500985252,2020-03-27
0.0001659523665068,2020-03-28
0.0001050452628987,2020-03-29
0.0002204980965198,2020-03-30
0.0001623857386471,2020-03-31
0.0001385958375868,2020-04-01
0.0001188315780021,2020-04-02
0.0001931528322209,2020-04-03
0.00020976866604230002,2020-04-04
0.0002263844998637,2020-04-05
0.00016767661606220002,2020-04-06
0.0001089687322607,2020-04-07
0.0001147216354394,2020-04-08
0.0001323069220559,2020-04-09
9.85519800843023e-05,2020-04-10
6.881059950028768e-05,2020-04-11
3.27301412484459e-05,2020-04-12
3.621056330483745e-05,2020-04-13
0.0001241814675436,2020-04-14
6.521946258410748e-05,2020-04-15
2.395888714090688e-06,2020-04-16
3.5938187557702964e-05,2020-04-17
6.948048640131524e-05,2020-04-18
6.384248190519383e-05,2020-04-19
0.000138173020811,2020-04-20
0.0001303255564684,2020-04-21
6.690590973558723e-05,2020-04-22
3.486263002774481e-06,2020-04-23
-7.571987892228614e-06,2020-04-24
8.073384512511853e-05,2020-04-26
0.0001121884341241,2020-04-27
0.0002022100508204,2020-04-28
9.111307020899032e-05,2020-04-29
0.0001920155304563,2020-04-30
0.0001749976495949,2020-05-01
0.00013608461257365109,2020-05-02
9.717157555240216e-05,2020-05-03
5.825853853115324e-05,2020-05-04
2.2430430460073647e-05,2020-05-05
-1.3397677611005949e-05,2020-05-06
-4.922578568208555e-05,2020-05-07
0.0001066485002667,2020-05-08
0.00010202023308582495,2020-05-09
9.739196590494989e-05,2020-05-10
9.276369872407483e-05,2020-05-11
8.813543154319978e-05,2020-05-12
0.000130520584253,2020-05-13
0.00012779879294350002,2020-05-14
0.000125077001634,2020-05-15
0.0001195734594601,2020-05-16
0.00011406991728620001,2020-05-17
0.0001085663751123,2020-05-18
9.461361502709675e-05,2020-05-19
8.066085494189349e-05,2020-05-20
0.0001064809700281,2020-05-21
7.593489886583798e-05,2020-05-22
4.538882770357599e-05,2020-05-23
5.450283041426242e-05,2020-05-24
0.0001145109528052812,2020-05-25
0.0001745190751963,2020-05-26
0.00015526113691282563,2020-05-27
0.00013600319862935127,2020-05-28
0.0001167452603458769,2020-05-29
9.748732206240254e-05,2020-05-30
9.112752099849167e-05,2020-05-31
8.765331116827676e-05,2020-06-01
0.0001365986811061,2020-06-02
4.755925841214103e-05,2020-06-03
0.0001642768098681,2020-06-04
2.940111799718637e-05,2020-06-05
2.8319960445666802e-05,2020-06-06
2.7238802894147237e-05,2020-06-07
2.6157645342627668e-05,2020-06-08
2.50764877911081e-05,2020-06-09
3.370831599671414e-05,2020-06-10
4.234014420232019e-05,2020-06-11
-2.881475514700113e-05,2020-06-12
2.192511656417452e-05,2020-06-13
9.755461637929395e-05,2020-06-14
5.990239896855989e-05,2020-06-15
9.169697642797325e-05,2020-06-16
0.00012349155388738663,2020-06-17
0.0001552861313468,2020-06-18
-2.214336831122813e-05,2020-06-19
0.0001352933324333,2020-06-20
8.845812371219075e-05,2020-06-21
4.162291499108151e-05,2020-06-22
0.0002094515544984,2020-06-23
5.990897422030939e-05,2020-06-24
0.0001325404967452047,2020-06-25
0.0002051720192701,2020-06-26
0.0001124744363319,2020-06-27
8.457430556269476e-05,2020-06-28
5.667417479348952e-05,2020-06-29
5.128194815141277e-05,2020-06-30
4.5889721509336015e-05,2020-07-01
8.012221601086614e-05,2020-07-02
8.325785699754565e-05,2020-07-03
8.639349798422517e-05,2020-07-04
0.0001225770297818,2020-07-05
9.988646629188141e-05,2020-07-06
7.719590280196281e-05,2020-07-07
1.5595191497030204e-05,2020-07-08
-4.600551980790239e-05,2020-07-09
0.0001133111030949,2020-07-10
7.76544011701306e-05,2020-07-11
4.19976992453612e-05,2020-07-12
0.0001579608688965,2020-07-13
0.0001246352851251,2020-07-14
0.000163621393785,2020-07-15
0.0001328908441608006,2020-07-16
0.00010216029453660119,2020-07-17
7.142974491240178e-05,2020-07-18
4.0699195288202375e-05,2020-07-19
0.0002487936938010512,2020-07-20
0.00024324279007230002,2020-07-23
0.0001364200889515,2020-07-24
0.00011343117920816509,2020-07-25
9.044226946483018e-05,2020-07-26
6.745335972149529e-05,2020-07-27
4.446444997816038e-05,2020-07-28
2.1475540234825472e-05,2020-07-29
5.10486359096364e-05,2020-07-30
3.827712602549593e-05,2020-07-31
2.5505616141355466e-05,2020-08-01
1.2734106257214999e-05,2020-08-02
-3.740362692546828e-08,2020-08-03
-1.2808913511065929e-05,2020-08-04
-2.5580423395206403e-05,2020-08-05
-3.8351933279346877e-05,2020-08-06
-5.112344316348733e-05,2020-08-07
2.924437244494896e-05,2020-08-08
3.2257188700577794e-05,2020-08-09
3.527000495620663e-05,2020-08-10
3.828282121183546e-05,2020-08-11
4.1295637467464296e-05,2020-08-12
3.090356865327022e-05,2020-08-13
3.336985659278598e-05,2020-08-14
2.0616734382838223e-05,2020-08-15
2.794780563557463e-05,2020-08-16
6.377265381584466e-05,2020-08-17
9.864819027521158e-05,2020-08-18
4.9262040098221225e-06,2020-08-19
2.8190357682196595e-05,2020-08-20
0.0001861171290337,2020-08-21
7.621310608758228e-05,2020-08-22
6.437629697331358e-05,2020-08-23
1.811283344713564e-05,2020-08-24
0.0001197921551961,2020-08-25
0.00010436146086,2020-08-26
0.0001438969521762,2020-08-27
-1.0076650261309432e-05,2020-08-28
9.722794985268776e-06,2020-08-29
6.355691278891022e-05,2020-08-30
8.661133966412367e-05,2020-08-31
6.683334108395083e-05,2020-09-01
4.705534250377797e-05,2020-09-02
2.7277343923605127e-05,2020-09-03
7.4993453434322835e-06,2020-09-04
1.2205239256904659e-05,2020-09-05
1.6911133170377033e-05,2020-09-06
2.1617027083849408e-05,2020-09-07
2.6322920997321783e-05,2020-09-08
4.811849476919714e-05,2020-09-09
6.99140685410725e-05,2020-09-10
9.170964231294785e-05,2020-09-11
0.0001135052160848232,2020-09-12
0.00013530078985669856,2020-09-13
0.00015709636362857394,2020-09-14
0.0001788919374004493,2020-09-15
0.00020068751117232464,2020-09-16
0.0002224830849442,2020-09-17
0.000193041872471685,2020-09-18
0.00016360065999917,2020-09-19
0.00013415944752665502,2020-09-20
0.00010471823505414002,2020-09-21
7.527702258162502e-05,2020-09-22
4.583581010911004e-05,2020-09-23
5.6956613581256795e-05,2020-09-24
6.807741705340355e-05,2020-09-25
7.91982205255503e-05,2020-09-26
0.0001730573872732,2020-09-27
0.0002153846821328,2020-09-28
0.00016960810527546035,2020-09-29
0.0001238315284181207,2020-09-30
7.805495156078104e-05,2020-10-01
5.11396381577283e-05,2020-10-02
0.0001470353174131,2020-10-03
5.729963920594082e-05,2020-10-04
-3.243603900121837e-05,2020-10-05
7.427887270270059e-05,2020-10-06
8.672872804832765e-05,2020-10-07
0.0001776092143231,2020-10-08
4.692578212892428e-05,2020-10-09
-8.375765006525143e-05,2020-10-10
-4.915090574657404e-05,2020-10-11
-1.4544161427896646e-05,2020-10-12
2.006258289078075e-05,2020-10-13
3.585462967566307e-05,2020-10-14
5.164667646054539e-05,2020-10-15
6.743872324542771e-05,2020-10-16
7.312134625191141e-05,2020-10-17
7.88039692583951e-05,2020-10-18
8.14640135703686e-05,2020-10-19
4.375215796516543e-05,2020-10-20
-4.64588967882297e-06,2020-10-21
-5.304393732281136e-05,2020-10-22
2.8664431224434865e-05,2020-10-23
2.200098823497964e-05,2020-10-24
1.5337545245524416e-05,2020-10-25
9.325465439721767e-05,2020-10-26
0.00010108875935855884,2020-10-27
0.0001089228643199,2020-10-28
0.000172642832608,2020-10-30
0.00011499869841796563,2020-10-31
5.735456422793126e-05,2020-11-01
0.0001501435976033,2020-11-02
0.0002272721257817,2020-11-03
0.00028552619209706,2020-11-08
0.0002808075766313,2020-11-09
0.00022933006166696667,2020-11-10
0.00017785254670263335,2020-11-11
0.0001263750317383,2020-11-12
8.41687418259583e-05,2020-11-13
4.19624519136166e-05,2020-11-14
-2.438379987250935e-07,2020-11-15
2.2899427759185704e-05,2020-11-16
4.60426935170965e-05,2020-11-17
8.5609215933131e-05,2020-11-18
0.0001251757383491655,2020-11-19
0.0001647422607652,2020-11-20
0.0001218130870887615,2020-11-21
7.888391341232302e-05,2020-11-22
3.595473973588454e-05,2020-11-23
-6.974433940553965e-06,2020-11-24
1.8073369608012102e-05,2020-11-25
4.312117315657817e-05,2020-11-26
0.0001040317384849,2020-11-27
0.0001684441972955,2020-11-28
0.0002328566561061,2020-11-29
0.00018181677896599455,2020-11-30
0.00013077690182588912,2020-12-01
7.973702468578366e-05,2020-12-02
2.8697147545678196e-05,2020-12-03
0.0001043584689961,2020-12-04
6.682676556367445e-05,2020-12-05
0.0001196708083678,2020-12-06
7.595863888521366e-05,2020-12-07
7.886755895828837e-06,2020-12-08
8.53596431075125e-05,2020-12-09
0.0001971155792713,2020-12-10
0.0001626493286942,2020-12-11
0.0001281830781171,2020-12-12
0.00023086110011525,2020-12-13
5.124336258490429e-05,2020-12-15
8.139267673429977e-05,2020-12-16
0.0002554480665353,2020-12-17
0.0002357739907025721,2020-12-18
0.0002160999148698442,2020-12-19
0.00019642583903711628,2020-12-20
0.00017675176320438836,2020-12-21
0.00015707768737166045,2020-12-22
0.00013740361153893253,2020-12-23
0.00011772953570620461,2020-12-24
9.80554598734767e-05,2020-12-25
7.838138404074878e-05,2020-12-26
5.870730820802086e-05,2020-12-27
2.4710036078354618e-05,2020-12-28
-9.287236051311626e-06,2020-12-29
0.000154408176711,2020-12-30
0.00020649105651293333,2020-12-31
0.0002585739363148667,2021-01-01
0.0001056232170524,2021-01-03
7.407614588947896e-05,2021-01-04
0.0002104229869099,2021-01-05
5.7557025135730944e-05,2021-01-06
-9.530893663843814e-05,2021-01-07
-8.141096356410036e-05,2021-01-08
-6.751299048976256e-05,2021-01-09
-5.361501741542477e-05,2021-01-10
-3.9717044341086974e-05,2021-01-11
-2.581907126674918e-05,2021-01-12
-1.1921098192411392e-05,2021-01-13
1.9768748819264147e-06,2021-01-14
-1.55187210520615e-05,2021-01-15
-3.3014316986049415e-05,2021-01-16
-5.050991292003733e-05,2021-01-17
-6.800550885402525e-05,2021-01-18
-1.3536887831771711e-05,2021-01-19
4.093173319048183e-05,2021-01-20
9.540035421273538e-05,2021-01-21
0.0002039016721164,2021-01-22
0.00017527427980595,2021-01-23
0.0001466468874955,2021-01-24
0.0001164269934655,2021-01-25
5.41443757134865e-05,2021-01-26
5.370032851066993e-05,2021-01-27
5.325628130785336e-05,2021-01-28
5.281223410503679e-05,2021-01-29
5.236818690222022e-05,2021-01-30
5.192413969940365e-05,2021-01-31
5.148009249658708e-05,2021-02-01
5.336279870397221e-05,2021-02-02
7.711506616747777e-05,2021-02-03
0.00010086733363098334,2021-02-04
0.00012461960109448887,2021-02-05
0.00014837186855799444,2021-02-06
0.0001721241360215,2021-02-07
1.1895181311354812e-05,2021-02-08
7.75016937694774e-05,2021-02-09
0.0001431082062276,2021-02-10
7.302566478308894e-06,2021-02-11
0.0001483110951191,2021-02-12
0.0001147218565813,2021-02-13
9.218189037916467e-05,2021-02-14
6.964192417702933e-05,2021-02-15
4.398186802109072e-05,2021-02-16
6.980850232813415e-05,2021-02-17
9.563513663517757e-05,2021-02-18
5.4057483978293004e-05,2021-02-19
1.247983132140844e-05,2021-02-20
4.6568994067224456e-05,2021-02-21
5.9804664328606264e-05,2021-02-22
7.304033458998807e-05,2021-02-23
7.1363318321443e-05,2021-02-24
1.8905138574762433e-05,2021-02-25
-3.355304117191814e-05,2021-02-26
0.0001455363526677,2021-02-27
0.0001109472344213,2021-02-28
7.777781987693509e-05,2021-03-01
4.18243713644176e-05,2021-03-02
8.892517616661547e-05,2021-03-03
0.0001515146227367,2021-03-04
0.0002197489873123,2021-03-05
0.0002879833518879,2021-03-06
-3.67114827172065e-05,2021-03-07
-3.847007538732468e-06,2021-03-08
2.901746763974157e-05,2021-03-09
5.575113907022771e-05,2021-03-10
8.248481050071384e-05,2021-03-11
0.0001092184819312,2021-03-12
5.8405098090895934e-05,2021-03-13
9.231414231883206e-05,2021-03-14
0.0001203036848992,2021-03-15
0.0001711905994045,2021-03-16
0.0002522826750991,2021-03-21
6.040138069995957e-05,2021-03-22
0.000157566907336,2021-03-23
0.00019294341252183998,2021-03-24
0.00022831991770768,2021-03-25
0.00026369642289352,2021-03-26
0.0002147861091885111,2021-03-29
9.512278511182222e-05,2021-03-30
9.476370150685085e-05,2021-03-31
8.535195523800697e-05,2021-04-01
8.125582861400675e-05,2021-04-02
7.715970199000654e-05,2021-04-03
0.0001144381005177,2021-04-04
0.0001470178284886,2021-04-05
0.0002202351622677,2021-04-06
8.991131510973491e-05,2021-04-07
8.247051793694243e-05,2021-04-08
